Player unique ID,Player nickname,Player dani rank,Player quantitative skill,Player ceiling skill,Player peak skill,Player contribution to model training,Player diligence rate,Player IR sources
127532,いるしお,★★/-,2.6490533605526423,3.2310904069944164,4.057089840928163,0.009704188664155991,0.013086662002848783,lr2
180267,毛利小五郎,★★/-,2.646631827357725,3.0640747842881564,4.105189845990993,0.003940421809240802,0.0060168809348973736,lr2
102086,あくあなの,-/-,2.643800723157975,2.902244745188006,2.643800723157975,0.1347939014503162,0.2988441067486267,lr2
7245,noname,-/-,2.6404601044564093,2.906574373893176,3.9403308668071113,0.01214951057488111,0.018548190790226144,"lr2,tachi"
2759,Gary17BA,,2.6397573103240037,2.6715871423777267,3.867483346089612,0.012665345047782375,0.016582273380588465,tachi
92674,LN0133sヲ,-/-,2.638349908496196,3.150039848377503,4.363875766432092,0.0015105811435371175,0.0037015570767535764,lr2
16491,48DoG,★★/-,2.63253064222682,2.415980810448871,4.057013871406932,0.05213075324492035,0.07239677627250658,lr2
7470,noliben,-/-,2.631931724499859,2.49700944148058,2.631931724499859,0.015711368685164068,0.033488852120478474,lr2
123685,katsuo,★★/★08,2.6302085414367116,2.2162229119011974,4.173369894798928,0.012271049717300857,0.01765883892355384,lr2
187810,_93,-/-,2.6286575275220834,2.9214527062024938,3.8133215839057155,0.0031410740353957937,0.005780290448878875,lr2
767b2b69-d11c-49d9-8826-6feeedd3ac13,39ra1n,,2.62799889666005,2.674827966551853,3.958071284365195,0.005182703611313487,0.01443137638067803,minir
bc2a492c-b42c-40ca-84f2-e83d42351226,helium,,2.624009908294145,2.6361477824428907,3.7164787276731164,0.005307699141053949,0.01484461610812435,minir
136257,BMS,-/★09,2.622689846290778,2.4083554427306346,2.622689846290778,0.02232460148727175,0.04815250473225422,"lr2,tachi"
183345,601432,-/-,2.6210117129328343,3.797777639669562,4.786956570532954,0.0013491913531939203,0.0023315941231799512,lr2
183983,京成パンダ,-/-,2.6198568167103007,3.227136100620805,3.9303246067989295,0.001949872169784075,0.003358199951877576,lr2
93f9066e-ea84-4252-8192-cd1ca5626d10,TPPLS,,2.6184194532823377,2.675836785520003,4.033278070545149,0.004756982392534151,0.009512982534752086,minir
