Song Title,Song MD5 hash,Song difficulty,Song-wise discrimination,Song-wise EASY-clear difficulty,Song-wise HARD-clear difficulty
宵桜回廊 [決死],9e20fb74458371fb576843bbe6b44a6d,st7,5.370045126759645,2.4056038703361327,3.4057593883460795
宵桜回廊 [ANOTHER],c2e9f264f4a7ef918a92b92b6a8daeef,sl3,2.2805546144051365,-2.0038770220013906,-0.8020138911503653
宮子 [Maniac7],4566892d4fed326c39e6e7672ba5cd49,sl3,2.2009963204082292,-2.191041288105751,-0.8773874738746992
宮子 [HEARTLESS],5bbb54a97723a828dd2bd80759891d1f,st12,3.570412849714629,3.769630748615575,4.170692862590021
宮古島トランス [DRIZZLE],975a413c0f1c4185f9839a31b5e65109,sl3,2.43283229124371,-1.7619431048657408,-0.7993957550314985
宮古島トランス -ANOTHER-,15a5a3ebff3538d6b984f982e2b4b7b1,so3,1.4889661692581153,-1.522442328155813,0.005062676876879658
宝 [贇],c5d64a6de25babb89817465d3d0fa1a2,st3,2.8225190768184687,1.5075880606956606,2.230531196144242
宇宙テレビ #Decimalized,67a903768653ce5a8978d082efe4c680,sl9,2.4217276378090267,-1.243878043406313,0.49307824677043816
宇宙のMI'Sキッチン [EX7],5a40b21fe42ee18317d36dfc1aa860e8,★5,2.8808314178000574,-1.5617931132522038,-0.7736853375806686
孤独なボクと一輪のリンドウ [INSANE],9c277e03a24efa8baeec244988adf09a,sl5,2.863300749266692,-0.9493811656660938,-0.2306989403722825
子午線の祀り [マナの剣],0617af63ed768fcf1b21a15030d48043,★5,3.0457243846554083,-1.4154457039762787,-0.8758114503730258
妹様は彼女なのだっ！,3aa1a582cb253db8ae731ce323782e42,★13,3.8957213861299222,-0.07853903583922828,0.6499948997964154
妹が愛を込めて作った音楽 [Maryther],309b03e578cc556c6f2a66db1fd1942f,sn0,2.857281050885982,0.8477640831593706,1.5400707344337083
妹 [NIGHTMARE],96f2d60e339e6ac350c73b2e0b85bf62,★★2,2.1815534806770076,1.9302210246948224,2.613203556337826
妖鬼山脈 [ANOTHER],e84111d76822f3e082bf8fbbc5a0f778,sl4,2.2359113853307644,-1.5501945663105088,-0.5994924184378957
妖晶零弐 -ω-,95318da6f5d2ce244a6fb19c8da1588f,★19,5.117535954987369,0.7947833595120296,1.0516671889924565
妖晶零弐 -Ω-,cdd882a55d73c4c6876504b66026f982,★8,2.9242217680351845,-1.45858454762274,-0.6667053857223546
妖晶零弐 -Σ-,368f99da1553318010af0178a8d96c32,so6,1.7024499043285948,-0.41550000869978954,0.5157203793778937
奥多摩トランス -ANOTHER-,cb0698657064db87913d0ab935f16e1e,so4,1.2611136508705838,-1.105194394172473,0.4305666097939856
奏龍ピアソラ [T.Instinct],119eea569c407f1b4539c3881738e40f,★19,3.8798580776037275,0.1055696723050498,0.8921769351814809
奏龍ピアソラ [D.Append],b2be89bb2306036f83cdf07a977e75c8,sl6,2.494822951869894,-0.9885320224920737,-0.10981345092699546
失望Choco (・∀・),b55dfab33a7a018c30bd82ae42b0369c,st4,5.280873987499837,1.7000774517040664,2.2586821793255627
失望Choco (・ω・),ff82e0003d07d1933f7a12c87c84218f,★21,5.143899461746449,0.9416499688200475,1.4590369971011508
失望Choco (-ω-),780f8f98480b46643f34b59e91355586,sl12,3.296239696879603,0.5338268463334537,1.191314174075585
太陽と月の宴,6e3a179e98fcaddc08bf998c7462cf88,sl5,2.174885725582606,-0.9878205617991511,-0.2829222575817934
太れコア [それでも無情に],907ffa31d8ac6cb5f69622ea65659997,st3,3.157737274289034,1.3687781808692867,2.048652162597974
太れコア [HEARTFUL],eee6341b2b293bbfaad14c17ae8c35e2,st6,3.720331255873988,2.2939983714156766,2.961540628027441
太れコア [ANOTHER7],0af3310cd2ecd5ba60530366167ca13f,sl3,1.6662935806761288,-1.8801061200443263,-0.8290431493514269
太れコア [100キロ],9854ad594f24e492febe2400e9e55a26,sl11,2.1254077284652126,-0.45818025819372515,0.19900306268774728
天衣無縫 (てんこ),df74fc6538c854e7366dbd51686ec056,sl2,2.0200182706953265,-1.6932016260188578,-1.0283075708655565
天空の城ヴェリエル [Surge],d568e78b12fdf5da53b03f93ee5e5658,st0,3.2794407263043572,0.7359774846883603,1.3464190732104266
天空の城ヴェリエル [SABOTHER],fb975909eb0f60a9190c7a1007515d4b,★22,4.722935679295267,1.275109607549973,1.954550860953352
天空の城ヴェリエル [RUSH],ef950ae2fefba3c6c4c2055ccf648189,"sl10, ★15",3.7483349266282278,-0.25660257355803495,0.5044804789528249
天空の城ヴェリエル [EX],efc800022aa4b92e1fdb934e829094d8,st8,4.506383813713305,2.6281442861850377,3.354905059386647
天空の城ヴェリエル -Another Story-,98d4300b17b0c45472284eff4fcdc4db,sl7,1.9418848794723036,-0.3419072836251751,0.40458075761339324
天海原～あまみはら～ 【天穹】,25fa6f793b02c300e1430864903fbb0b,sl12,3.1229787313541255,0.10080084951485636,1.1797274487395775
天叢雲剣 [Maniac],f9e26ca79a88891e801173e3b9a172d1,★11,3.2990773175221233,-0.8195736551967305,-0.020862182414732918
天叢雲剣,39251109d3301719a118e293357b34dd,st4,4.366512293570085,1.6482419093765706,2.4239255124813712
天上のポリスルイン [HARDEST],4a899af4d05eeb55a497c94329668098,★8,3.226826663133267,-1.0244984017939986,-0.3548124394475618
天ノ火～あめのひ～ [天破壌砕],451dc3a77b7e18d2d96c1589221dc45e,st0,4.124076303929298,0.6817297395066875,1.3803800361925633
天 [J],fa4e19c120e761db731050a93802423e,★15,3.549788036664437,-0.09550084297137422,0.38765998796110507
天 -Apocalypse-,f4f06e45e09b5aa2e7907619d3be6311,sl5,2.5025516288826615,-1.4809790482105702,-0.510053057825643
大蛇 -浴火蓮華-,a72b6d2bf413a19091affdd875e84374,sl1,2.5657682792872962,-2.3886079350952683,-1.4464157642281033
大人の雛 [逆転なし],9d13a0a9c14fdbe3c2c65f3c8bab4a68,st6,2.667594161937744,2.1237766866023944,2.498361670723244
大人の雛 [一日十万打鍵してそ～♪],b1a2e60580301b6a7a8a124ffad6faa2,sl7,2.606637025896057,-1.1646485161885523,-0.19499837540920995
夢逆行 -Backtrace your Dream- [HyperEcstasy],b569c9d6d4de613d7c92cb7edc162b1c,★★3,3.5651003340316745,2.0500229095775655,2.6129403625703187
夢逆行 -Backtrace your Dream-,f2be979b082d8e93fcd68d6c43340cc4,st5,5.514974630459453,2.0956075616607692,2.616419280564039
夢人形 -SP NIGHTMARE-,fb311b248584d57fbff14299d8dcfd47,★★2,4.64345075550335,1.171972699312991,1.7955049970043473
夢人形 -SP MANIAC-,1f0b2945575d8f1194ff36a67ba3cc2e,★16,4.485187536021892,0.25545088497059837,0.9130621886258997
夢人形 -Extra dream-,e31b4a50d7aa493f7746c6a17f2b3069,★7,3.0286822683106545,-1.2807737530585888,-0.7273518674563176
夢の地図と僕らの旅 [departure],b67c0f0b5da347f94eae1119b1158ec9,sl1,2.16174010645357,-1.998492393611635,-1.0336605373478598
夢の地図と僕らの旅 -To The Future-,357beb12b713403ee21ac243146c8247,sl10,2.513875791595416,-0.3446193537136716,0.6569930705451614
夢と現 [real],3552818cd88efdc32f60c2ae3b5862c3,sl8,2.6169403580155137,-1.089414153960855,-0.04880922033202857
夢ここに在らず [newgame+],3490312ee5e790c98ae6822a5d556196,sl2,2.4906730659240957,-1.9805673805292845,-0.615295085012645
夢、幻。 [SSSSA],22810fc9f30021c430f59374cf2ffeb0,st3,4.238312963680799,1.174542075192001,1.9864923217769033
夢、幻。 [INFERNO],080f9c36fca8e43b7fe686254404b851,st1,3.986470400416597,0.6520228119380784,1.4497802059284008
夢、幻。 [HARDEST],04138e9e8b9a54b55cb7f22abb47f975,sl7,2.5420886995448693,-0.7356080020954134,0.12159831113087823
夢、幻。 [7_cloudy],7dbe2a38e7bb2b2611cf0fc6b8b7cc2c,★10,3.0920861065706053,-1.1632531375666406,-0.133161078219429
夢、幻。 [7_!!],e7f1eafa07c413279cee8bb65c8f1347,sl12,3.0162287217262715,0.5494219628275053,1.1633780683694899
夢、幻。 -Hope-,9c0840b4bc096ab32d4173bb4b4c148a,sl3,2.430419099721148,-1.9374545562168835,-1.0995806876258454
夢/あるいは在りし日の ［usual days'］,b57e7f1bdca974cd00379e3d1cf84504,sl12,4.000956377774976,0.5899505467956433,1.1020069586465178
夜騒曲 op.Q-ν [Nightmare],9babdbf73ea3bee55904b664e8a236e4,st11,4.395823103974699,3.620696797099802,4.092231870797114
夜騒曲 op.Q-ν [Lapid Bullet],2b1d7da2ceb4a9751699179bc0ba1c2a,st1,2.805771770669877,0.7343658961618846,1.8301225907946395
夜間飛行トラベラー [SP AMNESIA],9c077604c2e39aa1c68a50cbcd34de10,sl2,2.1315974459976506,-1.9737629301989947,-1.1253981668865347
夜空の★FANTASY [STAR DUST],bb54ca99ddb7cb8aae13c70a9a176df8,sl6,2.5618266692571696,-0.6772924783132197,0.04796279312793432
夜桜 [DERAYMASTER],f5dc520523bf9327d818990b48320708,st0,3.809745965667518,0.7928854190951674,1.166266560768483
夜桜 -桜吹雪-,14de370aec9a15a49d033b6f9bca7761,★5,2.986946930625664,-1.394466174227767,-0.8908556597887725
夜桜 -十六分咲き-,08313708ffaa88ac9646ad9d74a0df4f,★3,2.751517662692171,-2.014360262637357,-1.375467861589624
夜明けの少女たち [triple],55175a61f06b704b6c4849fbabd473cd,st3,4.577544805003763,1.4291560474579874,1.6731541464635549
夜明けの少女たち [Delay],35e9b7c25bf77a239c7aa4160d79336f,sl4,2.2713724480271402,-1.4079295909470126,-0.6095368762230665
夜明けの少女たち [Another+],a9afa695e31c0347a44e4b9b7ae0daa6,★2,2.8131993339886554,-1.9782678421691422,-1.4147798763915949
多重極展開 [yumether],d6fea1389a86fc14eb354fcc5e60e03e,"sn2, ★22, ★★2",5.181302951793723,1.1217125057169397,1.7276489011417302
多重極展開 [VIOLATION],845ec47e1d82986a2877b9bfd49e3d4d,so11,2.22599015419932,0.16140529287203484,0.9015982252391214
多重極展開 [MANIAQ],ea83d8cfa55713c1d5f677535e73c79f,sl7,2.63118486122658,-0.519413320709803,0.23127743284999544
多重極展開 -極-,437a833e39817d0aea49336c8d49542d,st10,5.113070047258201,2.9433924963667892,3.5975295563119767
夕凪の丘 [丘陵],3c330a565f99d805693077ed7021296f,sl8,2.5554936047333934,-0.6679627866687814,-0.16891138308074743
夕凪の丘 [yumether],25f999ede40b7509e073fab4cc8b3439,★★2,2.9401392305933864,1.922011007803972,2.0859073582110588
夕凪の丘 -Ex-,9caad6823f42c3234a9dfd50c4426596,★11,2.3043690284099334,-0.744046559266398,0.15403293564991674
夏草の線路　-J-Trance remix- [Departure],b5ed36ddff4af683ba0f745d9868ee26,st9,3.3856054788016925,2.8216566334483337,3.308236728834859
夏日晴海 [SP OYATHER],462b9b1f7670b6fee4d7b1e9aaf0dcff,sl1,2.145482134770335,-2.4831426289097314,-1.832095546544797
夏影-summer lights- [HI-Speed Edition],ea27d81ea58cebf75f1651453e88020b,★15,4.083337193882641,-0.13823903183369995,0.6264743439649876
夏夜のノスタルジア (7KEY-MANIAC),9c85e9b028b2f6e5db9dfb1e16c3f926,★10,3.3204243099783928,-0.7844544870789423,-0.2708753412210513
夏の空、少女のアポリオン [Ephemeral Memories],5746bb34554bed4bb1e17acefb9f0420,st6,4.060823938268622,2.3339954420710565,3.2275977365436233
夏の空、少女のアポリオン [Acrux],c578b9ad9269c8d6a140f703f39e2c9b,sl2,2.1038557809045026,-2.0847877386895544,-0.9693402200560971
変幻自剤 [HYPER],5dcb24b79d8f09244111fe9cadd14d46,so1,1.6233481656062594,-1.66860177132747,-0.8685512235863269
変人店～あの町にチェーンを広げよ～ -IR-,9299c524b16ff777ac135041a17b1984,sl6,2.4418935909095243,-1.4274963749887362,-0.4047904377912773
壽 [SPICY],0b3e049128b7f10519ce383f03ce9602,sl8,3.1184463784921093,-0.08578577321353799,0.6084589184337794
壊廊 [ugdther],ff35319a4b4dd772c450186a14159875,sl12,2.9759777011494215,-0.3685225339833482,0.8695160976683098
壊廊 [Pentagon],9dbe683eadf8d92a525bab680b0b4228,st2,4.005585447828088,0.7831949509244223,1.5122633553465805
壊廊 [Hexagon],82c1314cf8ab2c96321aaf67eb16c83c,st4,4.268230408626221,1.4947336119932675,2.2416891153943923
壊廊 [Another Hexagon],5ee65f6af5fe206ad76142abd0bafd6a,st9,2.6579369307149556,2.6454111449487945,3.645213333139957
壊廊 [83929Another],1ec6d85f72c41c8e6defda4d18efa62c,sl4,2.321681916662327,-1.3874653986385723,-0.30815323757607765
墓守少女 [Possessive],a77e3d96ab456ead6a3cc2a753516138,st4,4.731350629066876,1.7767475277641231,2.4886038152968237
堕楽の園 [euphoria],f7e7607f555bba13d0a2efea4fd7c9d4,st6,4.394442402551263,2.1148781719447363,3.031612586041404
堕楽の園 [PANDEMONIUM],b2ab33f6e10c206d329c35b05ef822ed,st3,4.960594192478325,1.6321163972211914,1.9886484284817298
堕楽の園 [HYPER],c03142a484c33634cad33a38f5fbea9b,sl0,1.2634918715286847,-2.6421376359958932,-1.2693532181553462
堕楽の園 [EXTASIM],4b347c77f74ff4880673448664d0d1ea,"sl9, ★14",3.6044238355096057,-0.3856020218346381,0.49644124239945114
地球塔デヴォーション [DERAYMASTER],5d053aef2e8612f5105dda1b7e9e039b,st2,3.7537060990659996,1.2364810989962742,1.7947054316404267
地球塔デヴォーション,34e09ddf69ae8bdca128db1cc39d163a,★1,2.5960413370357536,-2.4942315703358156,-1.3354333623924426
地獄の業火で焼肉大会！？ [黄泉混沌火炎地獄],5a24a50b3206d86b77a1a29f8e01cf7e,st3,4.742004956233634,1.5988717551271245,2.2426499630531476
地獄の業火で焼肉大会！？ [蕪羅亭魔梨威],9f6765080cc37cb4dcd30e96c25dc262,st8,4.719868130671931,2.64916460347972,3.316115715181629
地獄の業火で焼肉大会！？ [地獄の筋肉でガチ押し大会],dc958cc99785ee53f09155a078df3a18,sl11,2.3827929650796174,0.29629506417365814,0.5451093003810555
地獄の業火で焼肉大会！？ [ZOI],54b5c1308567fd9d175482abada00fa7,sl6,2.2872194040066876,-0.4202924859705195,0.055135018315053304
図書室のエルザ [フィジカル図書認識],76a49e7d3c55ba7ae399884113f397e1,st0,2.551630954996884,-0.03661061964053448,0.9411312286241896
図書室のエルザ [HON],ac5962ee223690f039d9865d85f2d1ea,sl0,1.8749199256723452,-2.5154953832727984,-1.9352929609181124
図書室のエルザ [HARDEST],d4b933c5b43a7bd4bbc5570d777d09e3,sl5,2.3933804553871783,-1.4467881777632463,-0.5922204258997458
図書室のエルザ [Fairytale],d1b6dc2b846b5f08a0a457f29f81bb09,sl8,2.508115640463801,-0.9498295031517298,-0.009215912834789607
図書室のエルザ [FOX],b89279d026c9d40d0f5eedde2e25b920,"sl12, ★18",3.9439310284719293,0.17308526536957877,0.7075683546443503
図書室のエルザ [Elsa de la Bibliotheque],8eea328148fa1ad7a1bfea6ee7399e4f,★★2,2.679986045250524,1.878387373330284,2.569449318360677
図書室のエルザ [EXTRA],79628a2eaf42b73f58f53bb76064d975,st5,5.154270554867055,1.780557176859307,2.6482906759014084
図書室のエルザ (litmus* Remix) [Middle],57361b5a666c2aaadcb75840c5b21968,sl9,1.880117715602508,-0.6137353958191526,0.4199459267366481
図書室のえれな,843a00e8a3ba354ffe1160610b1a9168,st9,5.0571142246597,2.793054944639982,3.3138332450809163
四葩 ～よひら～ [満開],89db3567b8604113d4f144211ffe0727,sl2,2.8148222951082356,-1.5731227997240074,-0.8443393744375508
四十五年ノ雪桜 [EX],c73bdb3e4bb30bf452998c1fb76cedac,"★22, ★★2",4.831796359663896,1.2077177570539224,1.3627387482532698
四十五年ノ雪桜 [Blossoms],4cd11865d33ca347dbbfba3f90480e4d,sl5,2.325988301854796,-1.0993641630148148,-0.5105766965779204
四十五年ノ雪桜 [Another+],bde9485a351aace13bca51b281f05b06,★2,2.7177678927314775,-2.166348959970804,-1.3766694059961344
嘘とリアルとカルーアミルク [SP INSANE],a9ae744e78328cc0aebfbf71320ccdf8,sl1,1.7848567532187298,-2.065262672074889,-1.483268440060293
喋喋喃喃 [MiKather],c52bae75afe5e437119e6f0e07d869c6,sl1,2.573029329061384,-2.562069584958558,-1.5403993944515575
喋喋喃喃 [Lovely],0420c9fa53bd474a313a88bf0608ecd8,sl6,2.4705531432244903,-0.9647441272014078,-0.3715451894568656
哀の羽音色 [Maryther],9d5809ec143b89b4af366f8f1872f676,sl12,3.806640637583153,0.3922538853843677,1.1045618201773624
和鸞 [紅翼鳥],c1b9047c9f8bc75fae5a20edeb6dbddd,sl8,3.1785170295026197,-0.2676367466054038,0.4721500934188094
和鸞 [凶鳥],66dc7ae67a2223d10137360a8cb785c1,★★3,3.268268477710344,1.1860941547206636,2.529964386743746
命日 [///],4ef61e6b853dac78eee4e58f6f16841f,★★6,3.566369161901832,3.5565913112269225,4.103790077255305
告白/告別 [Lost],f38a208f9aa210a234e274b32ba33cdd,sl1,2.435481262377149,-2.38907752121817,-1.7533464222976753
君の記憶、風の唄 -LiALIZE-,f7add43919242fe9217331e6a90dcf65,sl7,2.3462571486492876,-0.978870886217104,0.03243883653800523
君の色に染まる [幸せの約束],060cd782f7c35c2b0f4f31f6e190ad2c,sl0,1.9352651035614965,-2.715287863318554,-1.690541795377771
名もなき [SP ANOTHER],ac6a4227e118ab97243a07a83f56053f,so1,0.9749629054421349,-1.8545703701896539,-0.8416828610486201
名もなき [HEARTFUL],cee6ca596e55954864cab21ec8bcca96,★★4,1.696860233698129,2.2205592975492388,3.6646996829022496
口人間 [腕人間],6eba30d1342374789fa2f96cb75e598a,st5,3.07419815058605,2.2374491851755622,2.481831834606192
口人間 [口回品],3592913c3cf43dc5c0fc3628e98594f4,st2,3.6577160272512472,1.4384393576377605,1.8003117562039048
友情＞＞＞(越えられない壁)＞＞＞恋愛 [La Senorita],0496e348a2253430658af85f410cda4b,sl2,2.3392425976692524,-1.6229407902273159,-0.8912980893275119
友情＞＞＞(越えられない壁)＞＞＞恋愛 -ぎゃる-,6c58da8f94b2c0d41eeca2d3aa99dc50,st3,4.4042136585073735,1.2170104073645567,2.2949563734705944
卒業2000 [TAIKO DIMENSIONS],24142c08ab5af5511c1457f6a5fe1a7c,st6,4.726767308496202,1.9348996921398567,2.681953907906718
卒業2000 [EXTREME],fa05479921ef13108a9549a3f1ba140f,st3,4.402389317355802,1.5336904856489868,2.0522915004575215
午後のこいしちゃん [Philosophy7],9ce56cd8806895c676a002022b6ae325,★18,4.0319530704092434,0.19265905394027702,0.7768259511979727
午後のこいしちゃん [Hi],b327b8ed71dc2bd190953efeeea54060,sn3,2.738346004231935,2.087824454850995,2.69727770876506
午後のこいしちゃん [HARDEST],04430d542adc343c48ddb3928104f552,sl8,2.4207516793846375,-0.7442053573294496,0.1310425451824739
午後のこいしちゃん [EX],ad53525085055d8b1184096eb890be6f,st1,3.171282895048461,0.9036054326240917,1.486513126054129
千年女王[Hyper],d65cad7ea336099292c5af80e222018e,"so6, ★9",3.185002805881129,-0.4747017261178559,0.1436813876130436
千年女王 [SHD],ba0777ae0296b84cf35e8016dacdada5,★★5,3.4914486980816832,3.065566162399151,3.732468609469595
千年女王 [ANOTHER],5779e87603853ae56eb37452be6668c7,★19,4.878130236065818,0.7849910516454605,1.2924713849930933
千年女王 (｀ω´),685a1b464037188eb9889834338e266b,★★1,1.409946475028638,1.7438539869115388,2.859440291594037
十十日月 -萌-,985e530b1dbed71537b20990e0da531d,st2,3.4799174441730685,1.3220268169977802,1.8665322978478736
十七絃と箏と尺八のための萃夢想 [十七メートル走],ac8f91b6b7da90badb18fea021e38c0a,sl1,2.33384174118965,-1.9633172492542663,-1.3469203835471266
勿忘草 [ZOI],dc50a276cd07be9dc30be7c8594c1990,sl2,2.1525328639376546,-1.5945308597328145,-0.8641641109693604
勇者竜の旅路は続く [ANOTHER7],12c312daf2fb88e4f4d605a978105411,so4,1.279376704250255,-1.0445288985812222,0.12450766609307849
劇場版 うぉーる☆くらっしゃー！ [恋人なんていらない],7e751589bee7ce5987f0d44cf251459e,sl8,2.7267330622728934,-0.5280686323505961,0.26471201593410437
創世記: GeNeSiS -aNoTHeR-,0a5a22bb66911a512906699b1f2962f2,so1,1.8440094715431683,-1.7997540936239904,-0.9618333537935868
切踏 (献花),4966cfceb7eec811d6a429f8c69c1cf6,st3,5.354435025672619,1.6299328488913394,1.9361136713934255
凍蝶 [SP INSANE2],7caf1f9914806743842ce54696ee3e80,sl11,2.1226882770147664,-0.26814739479399513,0.563328083483748
冷麺 [激辛],60b784c386bb57b783d86b4f393ca4f2,so9,1.7086941928255521,0.39478556028004197,1.1453127768622133
冬霞 [寒暁],28d695b8f5ae4b9ca80de4a641e7a65f,st3,3.9623435526561375,1.403880511192113,2.039645069691519
冬霞 [ANOTHER],13b492390da049d41f64e980fad9673e,sl3,2.7516067768817107,-2.0257120333755703,-0.7323588622434132
冬星センチメンタル [微縦ガチフィジカル],d59010bb3eea42d1fbe2825e71ca9907,st5,3.705782210653352,1.7900098548191907,2.550939180841822
冬星センチメンタル [AVALANCHE],c4fb56811b0bf7c0b6f2635deaaf9416,sl1,2.185858401384692,-2.0691507206349855,-0.9781961686073575
冥界帰航 -ALITHER-,63947bce9af12ca7f84492b20ca21928,★18,4.225295081012184,0.33588921214431594,1.2601913660017952
冥界帰航 (GOD),991d27eeac91214a9700dfbffba78210,★★2,4.822549408961334,1.614764203569285,2.2384315303272726
冥界帰航 (ANOTHER),d4e2c4132b93b6bc1048c0cbf29cd318,★8,2.450034493621312,-0.8474084534714171,0.8385590715866426
冥府蒸気質香味関数卵祭 [SP CONTRADICTION],f5f2f3529893f1ea8ebff4f4012a7d43,so5,2.1343771516660044,-1.0148052898392268,-0.27690016181710514
写儀の少女Lix [ZOI],ac5182a53160b51d3060b239c2fba341,sl5,2.583699644941334,-1.3630548688796598,-0.32964288431974564
再演旧都 [Insane_7key],3bb30d67d3966c27bc8887714fe7814b,sl4,2.556800368089077,-1.6290283102266747,-0.6940953251773383
円環の理 [ＱＢ],401575189f3bf7fcccee7913cb2f49ef,st1,3.9759176436096992,0.8502673176362074,1.5061426842870753
円環の理 [Side:A],95e9a9b9dfb97ea0d314632cc52e8a0f,★★2,3.9437699559898918,1.0996976353805223,1.9980933743844707
円環の理 [HARDEST],4971f11e2d0c0831f8ef83054ed843e4,sl10,2.8792078922815754,-0.012053972128855535,0.4354634023890282
八方美人は、八方塞がり。 [八角],3b9b9b585bced5c787024223d1d91a83,sl4,2.6406390116422207,-1.3650768525363972,-0.6268695575730507
八大地獄邪魂転生狂葬散火歌 [亜那坐阿],f045fc80eec111998ed6675e4549f42b,st10,4.732809914107256,3.202033762283536,4.001089021910081
八大地獄邪魂転生狂葬散火歌 [乃憂魔流],7c58f39a3c257c585e52fc9820c0070c,sl9,2.744585695606028,-0.501910092458458,0.5485101540864151
八大地獄邪魂転生狂葬散火歌 [hdol],e04c63ecdc4733280bd1d88dc1135cf6,sl4,2.0845751516250512,-1.6220380333772235,-0.2685393951261269
八大地獄邪魂転生狂葬散火歌 [INFERNO],fd30c75f45ddeb72c0b0dd7c147e0cb0,st6,4.7834717510233284,1.9497681340532211,2.799843247277197
八大地獄邪魂転生狂葬散火歌 [HARDEST],e1cf6ae1aae5f99561f31dd987a83b51,st2,4.069476742371297,1.0181126233291011,1.8680738744450325
兎は舞い降りた [LUNATIC],aa8eeaa53ceb561b2a1eb6c528b2517e,★★2,2.1734367445920415,2.0466975154735976,3.3840835601496333
兎は舞い降りた [HARD],eee414d4940507fcff251d2cad606adc,★16,3.51687885565486,-0.470938552607324,0.5834229658756726
先手必勝戦闘機　鳳 [Vent Divin],dc10488184abbc35bbf234596cbea83f,st6,4.735116166276161,1.9105761853562693,3.0055743509723034
先手必勝戦闘機　鳳 -上昇-,028b622244e442ec44db82606d00c3ba,★8,2.9191888015172283,-1.7824872381009271,-0.5255682692942287
先天性エゴサ依存症候群 [Twitch TV],fb41cc2e68fe23cc49378a58e02eb9a7,st1,3.9932997197949986,0.7280168276304393,1.635993621640555
先天性エゴサ依存症候群 [Hide],40673cc8ea628a9452f6ae9ac74d5817,★15,3.4005404724766555,-0.463566384588085,0.6008223540374568
僕らの希望は大空を渡る [firmament],db493fac675dc27067ca3a2631070407,★★2,3.5904355813875006,1.3688430991965128,2.1758772658237753
僕たちの旅とエピローグ。[EeNnDdIiNnGg],2bc2c515e62a6c8f1fb8e3d2d65cd199,sn6,1.8428388792583899,2.6799914297471936,3.6466167282342346
僕たちの旅とエピローグ。,e5de5ecec3da46cf9beb08fe103b2e3d,★2,2.5288990461830934,-2.758271258074496,-1.2753532206433047
僕が見た世界 [Finale],e327309eb3aaf0257b4bb8515059946b,st2,4.1914098502231685,1.1085658836857506,1.6230528251697935
僕が見た世界 [Believe My Shine!!],bd575bc97e261118191d2f09721a34cf,sl8,2.630873289944798,-1.247874194885384,0.09347365091775411
僕が見た世界 [Be My Star!!],334b66852ca5a108c641a8bace01e487,sl2,2.3272268999020973,-2.012823134527445,-1.1152478580528529
偶像に世界を委ねて(起死回生RMX) -Last Battle-,b24188498a91ed9c75d65cc572202874,sl10,2.5867924547761114,-0.31308294844612766,0.6762641270183833
停滞の匚庭,24cce301b298b955f4fde083c566f905,so7,1.0143342359026293,-0.801013974328771,0.8884916151269292
俗物フェスティバル [无何之郷],f19e43deacedd0cd190ce7aa75c67479,st3,4.285990185499009,1.278051588359722,2.094439182291729
俗物フェスティバル [INSANE],fd7d45a946b10628f2473b2dd9ac1430,sl7,2.5695341636256366,-0.6386510420972263,0.1653498379417299
俗物フェスティバル [ANOTHER],b2dc9be72c4c4b00a5c253d2022e88ce,sl1,2.2107212677522865,-2.394181552780938,-1.2422246692310324
俗物フェスティバル -Despair-,1810130fde5b434f4008a215b57f82cc,st0,3.6227513611089384,0.35043434917595623,1.2486501110551989
佐渡の二ッ岩 [LUNATIC],315dc438337e581c92d43366640009d7,st0,4.193724411175656,0.6633382243974842,1.3782220804936376
佐渡の二ッ岩 [EXTRA],3a8f6ef74c0098fe32a4b3a68bb7da63,st0,2.9576005901137505,0.4698850418488966,1.526418484248946
他界、　境、　再会。 [かつたこザー],ce7db61e0832c826e20cdab8996863da,sl3,2.1391828080334983,-2.1026665820599306,-1.0538317527643404
他界、　境、　再会。 [SP Another],914195f9341ada226508dc9920483a6c,sl0,2.028112884433851,-2.5399718693857616,-1.674341472054073
仕事終了後超光速前進？？目標☆中華料理店！ (SP 麻婆豆腐),1e6dba5c7c3d5ed50e812b88685cf4f7,sl7,2.5712584002861947,-0.8752442384237774,0.03867695666070091
仕事終了後超光速前進？？目標☆中華料理店！ (SP 満漢全席),d380a13f4ec3abf71bd5295deccc2f8c,st3,4.186724610897073,1.3833579903004634,2.0927137989889117
今日一日も全力疾走！ [SP KOOTHER] [SP KOOTHER],aeba3e32c8211bd7a4e261d6599f6c9e,sl2,1.6789849527932479,-1.8933746555047741,-0.6449702308976538
人魚電台 (BOF.ver) [SP Nymph],28252e263db0679bacffb6d595a5be08,sl1,2.4357936214821194,-2.162877416709095,-1.6758750547123349
人里に下ったアタイがいつの間にか社畜になっていた件 [白面金毛九尾の狐降臨],a8b084e3af0b3a9b02c932bcb03bff7c,st7,4.850147712758643,2.3438236611864642,3.072992865069282
人里に下ったアタイがいつの間にか社畜になっていた件 [HARD],4fc69b1a5567cc0fc2c6629fcf02371d,sl4,2.3379156901836065,-1.316978278748359,-0.4070089094949576
人身事故で停止,c569481923194f107186148d48584351,★★0,1.3240517035665258,0.2619420148897135,3.0154260269713133
人形裁判　～ 人の形弄びし少女 -EXTRA-,a2bcbceaccf8d9642e8b62723940590e,"★23, ★★3",4.64712497795886,1.6916849461967267,2.2189686382235263
